,title,price,area,room_n,floor_n,floor_total,year,building_type,heating_type,equip_state,nearest_kindergarten,nearest_school,nearest_shop,nearest_station,crime_last_month,owner_type,district,street
1536,"Vilnius, Lazdynėliai, Bukčių g., 3 kambarių butas",111 920 ,"66,79 ",3,2,5,2020,Mūrinis,Centrinis,Dalinė apdaila ,450,870,200,50,2.0,company, Lazdynėliai, Bukčių g.
1537,"Vilnius, Lazdynėliai, Bukčių g., 2 kambarių butas",74 410 ,"43,18 ",2,2,5,2020,Mūrinis,Centrinis,Dalinė apdaila ,450,870,200,50,2.0,company, Lazdynėliai, Bukčių g.
1538,"Vilnius, Lazdynėliai, Bukčių g., 3 kambarių butas",94 050 ,"54,71 ",3,2,5,2020,Mūrinis,Centrinis,Dalinė apdaila ,450,870,200,50,2.0,company, Lazdynėliai, Bukčių g.
1539,"Vilnius, Lazdynėliai, Bukčių g., 3 kambarių butas",90 020 ,"54,98 ",3,2,5,2020,Mūrinis,Centrinis,Dalinė apdaila ,450,870,200,50,2.0,company, Lazdynėliai, Bukčių g.
1540,"Vilnius, Žirmūnai, Žirmūnų g., 1 kambario butas",52 000 ,22 ,1,7,9,1966,Blokinis,Centrinis,Įrengtas ,440,140,150,190,8.0,company, Žirmūnai, Žirmūnų g.
1541,"Vilnius, Bajorai, Mokyklos g., 2 kambarių butas",49 000 ,35 ,2,4,5,1975,Mūrinis,Centrinis kolektorinis,Įrengtas ,930,"1,2k",210,170,0.0,company, Bajorai, Mokyklos g.
1542,"Vilnius, Naujamiestis, Naugarduko g., 2 kambarių butas",99 900 ,60 ,2,1,2,2006,Medinis,Centrinis kolektorinis,Įrengtas ,290,280,380,140,8.0,company, Naujamiestis, Naugarduko g.
1543,"Vilnius, Žirmūnai, Žirmūnų g., 1 kambario butas",52 000 ,22 ,1,9,9,1979,Blokinis,Centrinis,Įrengtas ,560,380,290,290,10.0,company, Žirmūnai, Žirmūnų g.
1544,"Vilnius, Šnipiškės, Daugėliškio g., 4 kambarių butas",100 000 ,90 ,4,1,2,2003 renovacija,Mūrinis,Kietu kuru,Įrengtas ,250,580,370,310,3.0,company, Šnipiškės, Daugėliškio g.
1545,"Vilnius, Karoliniškės, Vytauto Vaitkaus g., 2 kambarių butas",58 000 ,"46,8 ",2,1,9,1979,Blokinis,Centrinis,Įrengtas ,170,250,680,230,2.0,company, Karoliniškės, Vytauto Vaitkaus g.
1546,"Vilnius, Užupis, Užupio g., 1 kambario butas",53 000 ,33 ,1,0,2,1940,Mūrinis,Kita,Dalinė apdaila ,190,310,70,100,5.0,company, Užupis, Užupio g.
1547,"Vilnius, Santariškės, Bajorų kel., 2 kambarių butas",96 000 ,51 ,2,1,4,2009,Mūrinis,Centrinis kolektorinis,Įrengtas ,930,"1,2k",80,80,1.0,company, Santariškės, Bajorų kel.
1548,"Vilnius, Šeškinė, Gelvonų g., 2 kambarių butas",70 000 ,"50,43 ",2,4,9,1982,Blokinis,Centrinis,Įrengtas ,160,120,140,130,6.0,company, Šeškinė, Gelvonų g.
1549,"Vilnius, Šnipiškės, Lvovo g., 2 kambarių butas",81 500 ,34 ,2,2,6,2020,Mūrinis,Centrinis kolektorinis,Dalinė apdaila ,380,220,520,130,6.0,company, Šnipiškės, Lvovo g.
1550,"Vilnius, Naujoji Vilnia, Pavilnionių g., 2 kambarių butas",71 500 ,54 ,2,1,4,2019,Mūrinis,Dujinis,Dalinė apdaila ,690,"1,3k",670,300,0.0,company, Naujoji Vilnia, Pavilnionių g.
1551,"Vilnius, Senamiestis, Lydos g., 3 kambarių butas",326 000 ,"93,24 ",3,2,3,2018,Mūrinis,Kita,Dalinė apdaila ,110,320,10,100,11.0,company, Senamiestis, Lydos g.
1552,"Vilnius, Senamiestis, Lydos g., 2 kambarių butas",221 000 ,"50,34 ",2,3,3,2018,Mūrinis,Kita,Dalinė apdaila ,110,320,10,100,11.0,company, Senamiestis, Lydos g.
1553,"Vilnius, Senamiestis, Lydos g., 3 kambarių butas",345 000 ,"80,33 ",3,3,3,2018,Mūrinis,Kita,Dalinė apdaila ,110,320,10,100,11.0,company, Senamiestis, Lydos g.
1554,"Vilnius, Senamiestis, Lydos g., 2 kambarių butas",297 000 ,"69,04 ",2,1,3,2019,Mūrinis,Centrinis kolektorinis,Įrengtas ,110,320,10,100,11.0,company, Senamiestis, Lydos g.
1555,"Vilnius, Senamiestis, Lydos g., 3 kambarių butas",563 000 ,125 ,3,2,4,2018,Mūrinis,Centrinis kolektorinis,Dalinė apdaila ,110,320,10,100,11.0,company, Senamiestis, Lydos g.
1556,"Vilnius, Pilaitė, Bitėnų g., 2 kambarių butas",79 900 ,45 ,2,3,4,2020,Mūrinis,Centrinis kolektorinis,Įrengtas ,640,130,500,130,1.0,company, Pilaitė, Bitėnų g.
1557,"Vilnius, Pašilaičiai, Laisvės pr., 3 kambarių butas",99 800 ,"72,37 ",3,2,5,2001,Mūrinis,Dujinis,Įrengtas ,210,190,190,290,6.0,company, Pašilaičiai, Laisvės pr.
1558,"Vilnius, Grigiškės, Vilniaus g., 1 kambario butas",37 000 ,"28,12 ",1,1,2,1951,Mūrinis,Centrinis,Įrengtas ,590,390,350,40,3.0,company, Grigiškės, Vilniaus g.
1559,"Vilnius, Šeškinė, Deltuvos g., 2 kambarių butas",85 100 ,"47,1 ",2,1,9,2019,Kita,Centrinis kolektorinis,Dalinė apdaila ,440,370,340,240,2.0,company, Šeškinė, Deltuvos g.
1560,"Vilnius, Šnipiškės, Linkmenų g., 4 kambarių butas",142 100 ,"79,73 ",4,4,9,2019,Blokinis,Centrinis kolektorinis,Dalinė apdaila ,460,230,380,340,5.0,company, Šnipiškės, Linkmenų g.
1561,"Vilnius, Naujamiestis, Naugarduko g., 3 kambarių butas",140 000 ,"76,18 ",3,2,3,1940,Mūrinis,Centrinis,Įrengtas ,120,210,260,320,12.0,company, Naujamiestis, Naugarduko g.
1562,"Vilnius, Žirmūnai, Žirmūnų g., 2 kambarių butas",124 927 ,"65,29 ",2,4,4,2019,Mūrinis,Centrinis kolektorinis,Įrengtas ,100,100,520,200,9.0,company, Žirmūnai, Žirmūnų g.
1563,"Vilnius, Senamiestis, Literatų g., 1 kambario butas",99 000 ,"21,93 ",1,3,4,1940,Mūrinis,Elektra,Įrengtas ,450,30,190,110,7.0,company, Senamiestis, Literatų g.
1564,"Vilnius, Senamiestis, A. Jakšto g., 5 kambarių butas",468 880 ,"117,22 ",5,3,6,2006,Mūrinis,Centrinis kolektorinis,Įrengtas ,630,550,190,210,7.0,company, Senamiestis, A. Jakšto g.
1565,"Vilnius, Lazdynai, Erfurto g., 3 kambarių butas",64 000 ,64 ,3,4,9,1969,Blokinis,Centrinis,Įrengtas ,120,220,400,10,7.0,company, Lazdynai, Erfurto g.
1566,"Vilnius, Senamiestis, Dysnos g., 1 kambario butas",152 000 ,34 ,1,1,2,2006,Mūrinis,Centrinis kolektorinis,Įrengtas ,170,240,260,220,13.0,company, Senamiestis, Dysnos g.
1567,"Vilnius, Senamiestis, Klaipėdos g., 2 kambarių butas",175 000 ,42 ,2,1,2,1940,Mūrinis,Centrinis kolektorinis,Įrengtas ,170,230,310,80,21.0,company, Senamiestis, Klaipėdos g.
1568,"Vilnius, Karoliniškės, Igno Šimulionio g., 3 kambarių butas",115 000 ,83 ,3,2,7,2016,Mūrinis,Centrinis kolektorinis,Įrengtas ,420,160,100,270,9.0,company, Karoliniškės, Igno Šimulionio g.
1569,"Vilnius, Naujamiestis, J. Basanavičiaus g., 4 kambarių butas",137 000 ,70 ,4,2,3,1940,Mūrinis,"Dujinis, centrinis",Neįrengtas ,170,130,270,110,8.0,company, Naujamiestis, J. Basanavičiaus g.
1570,"Vilnius, Užupis, Paplaujos g., 4 kambarių butas",242 500 ,97 ,4,6,6,2019,Monolitinis,Centrinis kolektorinis,Dalinė apdaila ,260,740,370,340,1.0,company, Užupis, Paplaujos g.
1571,"Vilnius, Šnipiškės, Konstitucijos pr., 2 kambarių butas",175 000 ,72 ,2,9,13,2008,Monolitinis,Centrinis kolektorinis,Įrengtas ,350,140,240,80,6.0,company, Šnipiškės, Konstitucijos pr.
1572,"Vilnius, Senamiestis, M. K. Čiurlionio g., 2 kambarių butas",280 000 ,"60,33 ",2,3,7,2017,Mūrinis,Centrinis kolektorinis,Įrengtas ,90,240,370,120,5.0,company, Senamiestis, M. K. Čiurlionio g.
1573,"Vilnius, Senamiestis, Lydos g., 2 kambarių butas",189 900 ,60 ,2,1,3,2018,Mūrinis,Centrinis kolektorinis,Dalinė apdaila ,110,320,10,100,11.0,company, Senamiestis, Lydos g.
1574,"Vilnius, Senamiestis, Lydos g., 3 kambarių butas",190 112 ,60 ,3,1,3,2018,Mūrinis,Centrinis kolektorinis,Dalinė apdaila ,60,290,50,140,11.0,company, Senamiestis, Lydos g.
1575,"Vilnius, Naujamiestis, M. K. Čiurlionio g., 2 kambarių butas",161 500 ,92 ,2,4,4,1940,Mūrinis,Elektra,Įrengtas ,100,70,440,150,5.0,company, Naujamiestis, M. K. Čiurlionio g.
1576,"Vilnius, Naujininkai, Darbininkų g., 1 kambario butas",42 000 ,25 ,1,2,5,2016 renovacija,Mūrinis,Centrinis kolektorinis,Įrengtas ,150,170,50,180,8.0,company, Naujininkai, Darbininkų g.
1577,"Vilnius, Antakalnis, L. Sapiegos g., 2 kambarių butas",79 900 ,34 ,2,2,7,2020,Mūrinis,Centrinis kolektorinis,Dalinė apdaila ,160,160,430,420,1.0,company, Antakalnis, L. Sapiegos g.
1578,"Vilnius, Naujamiestis, Gerosios Vilties g., 3 kambarių butas",141 500 ,74 ,3,3,6,2020,Mūrinis,Centrinis kolektorinis,Dalinė apdaila ,320,330,630,310,2.0,company, Naujamiestis, Gerosios Vilties g.
1579,"Vilnius, Karoliniškės, Algimanto Petro Kavoliuko g., 4 kambarių butas",121 500 ,"71,4 ",4,3,5,2020,Mūrinis,Centrinis kolektorinis,Dalinė apdaila ,80,480,300,300,8.0,company, Karoliniškės, Algimanto Petro Kavoliuko g.
1580,"Vilnius, Šnipiškės, Konstitucijos pr., 1 kambario butas",157 430 ,"44,98 ",1,19,29,2019,Monolitinis,Centrinis kolektorinis,Dalinė apdaila ,350,140,240,80,6.0,company, Šnipiškės, Konstitucijos pr.
1581,"Vilnius, Bajorai, Bajorų kel., 4 kambarių butas",126 700 ,"77,73 ",4,8,9,2020,Mūrinis,Centrinis kolektorinis,Dalinė apdaila ,"1,4k","1,7k",530,30,2.0,company, Bajorai, Bajorų kel.
1582,"Vilnius, Bajorai, Bajorų kel., 1 kambario butas",55 400 ,"28,45 ",1,5,9,2020,Mūrinis,Centrinis kolektorinis,Dalinė apdaila ,"1,4k","1,7k",530,30,2.0,company, Bajorai, Bajorų kel.
1583,"Vilnius, Bajorai, Bajorų kel., 2 kambarių butas",93 400 ,"47,45 ",2,7,9,2020,Mūrinis,Centrinis kolektorinis,Dalinė apdaila ,"1,4k","1,7k",530,30,2.0,company, Bajorai, Bajorų kel.
1584,"Vilnius, Bajorai, Bajorų kel., 3 kambarių butas",99 600 ,"65,13 ",3,2,9,2020,Mūrinis,Centrinis kolektorinis,Dalinė apdaila ,"1,4k","1,7k",530,30,2.0,company, Bajorai, Bajorų kel.
1585,"Vilnius, Bajorai, Bajorų kel., 3 kambarių butas",99 500 ,"61,29 ",3,2,9,2020,Mūrinis,Centrinis kolektorinis,Dalinė apdaila ,"1,4k","1,7k",530,30,2.0,company, Bajorai, Bajorų kel.
1586,"Vilnius, Senamiestis, Klaipėdos g., 5 kambarių butas",530 000 ,144 ,5,3,3,2012,Mūrinis,Centrinis,Įrengtas ,170,230,310,80,21.0,company, Senamiestis, Klaipėdos g.
1587,"Vilnius, Viršuliškės, Viršuliškių g., 2 kambarių butas",79 500 ,"42,99 ",2,1,11,2021,Mūrinis,Centrinis kolektorinis,Dalinė apdaila ,280,500,160,90,5.0,company, Viršuliškės, Viršuliškių g.
1588,"Vilnius, Viršuliškės, Viršuliškių g., 4 kambarių butas",137 400 ,"75,89 ",4,8,11,2021,Mūrinis,Centrinis kolektorinis,Dalinė apdaila ,280,500,160,90,5.0,company, Viršuliškės, Viršuliškių g.
1589,"Vilnius, Senamiestis, Sodų g., 2 kambarių butas",100 000 ,"40,25 ",2,2,3,1940,Mūrinis,Centrinis,Įrengtas ,90,220,130,90,13.0,company, Senamiestis, Sodų g.
1590,"Vilnius, Viršuliškės, Viršuliškių g., 4 kambarių butas",132 900 ,"75,89 ",4,5,11,2021,Mūrinis,Centrinis kolektorinis,Dalinė apdaila ,280,500,160,90,5.0,company, Viršuliškės, Viršuliškių g.
1591,"Vilnius, Viršuliškės, Viršuliškių g., 2 kambarių butas",84 700 ,"43,21 ",2,8,11,2021,Mūrinis,Centrinis kolektorinis,Dalinė apdaila ,280,500,160,90,5.0,company, Viršuliškės, Viršuliškių g.
1592,"Vilnius, Viršuliškės, Viršuliškių g., 3 kambarių butas",101 900 ,"57,42 ",3,2,11,2021,Mūrinis,Centrinis kolektorinis,Dalinė apdaila ,280,500,160,90,5.0,company, Viršuliškės, Viršuliškių g.
1593,"Vilnius, Viršuliškės, Viršuliškių g., 2 kambarių butas",86 300 ,"43,97 ",2,10,11,2021,Mūrinis,Centrinis kolektorinis,Dalinė apdaila ,280,500,160,90,5.0,company, Viršuliškės, Viršuliškių g.
1594,"Vilnius, Viršuliškės, Viršuliškių g., 2 kambarių butas",84 300 ,"43,79 ",2,5,11,2021,Mūrinis,Centrinis kolektorinis,Dalinė apdaila ,280,500,160,90,5.0,company, Viršuliškės, Viršuliškių g.
1595,"Vilnius, Viršuliškės, Viršuliškių g., 3 kambarių butas",99 800 ,"57,43 ",3,1,11,2021,Mūrinis,Centrinis kolektorinis,Dalinė apdaila ,280,500,160,90,5.0,company, Viršuliškės, Viršuliškių g.
1596,"Vilnius, Viršuliškės, Viršuliškių g., 2 kambarių butas",89 000 ,"43,77 ",2,11,11,2021,Mūrinis,Centrinis kolektorinis,Dalinė apdaila ,280,500,160,90,5.0,company, Viršuliškės, Viršuliškių g.
1597,"Vilnius, Pašilaičiai, Budiniškių g., 3 kambarių butas",95 000 ,"58,54 ",3,2,5,2020,Mūrinis,Centrinis kolektorinis,Dalinė apdaila ,230,520,320,340,4.0,company, Pašilaičiai, Budiniškių g.
1598,"Vilnius, Pašilaičiai, Budiniškių g., 3 kambarių butas",96 600 ,"58,37 ",3,4,5,2020,Mūrinis,Centrinis kolektorinis,Dalinė apdaila ,230,520,320,340,4.0,company, Pašilaičiai, Budiniškių g.
1599,"Vilnius, Pašilaičiai, Budiniškių g., 3 kambarių butas",97 500 ,"65,76 ",3,1,5,2020,Mūrinis,Centrinis kolektorinis,Dalinė apdaila ,230,520,320,340,4.0,company, Pašilaičiai, Budiniškių g.
1600,"Vilnius, Pašilaičiai, Budiniškių g., 4 kambarių butas",113 000 ,"76,92 ",4,2,5,2020,Mūrinis,Centrinis kolektorinis,Dalinė apdaila ,230,520,320,340,4.0,company, Pašilaičiai, Budiniškių g.
1601,"Vilnius, Pašilaičiai, Budiniškių g., 4 kambarių butas",113 400 ,"73,55 ",4,2,5,2020,Mūrinis,Centrinis kolektorinis,Dalinė apdaila ,230,520,320,340,4.0,company, Pašilaičiai, Budiniškių g.
1602,"Vilnius, Pašilaičiai, Budiniškių g., 3 kambarių butas",115 500 ,"73,42 ",3,4,5,2020,Mūrinis,Centrinis kolektorinis,Dalinė apdaila ,230,520,320,340,4.0,company, Pašilaičiai, Budiniškių g.
1603,"Vilnius, Pašilaičiai, Budiniškių g., 2 kambarių butas",79 700 ,"46,1 ",2,4,5,2020,Mūrinis,Centrinis kolektorinis,Dalinė apdaila ,230,520,320,340,4.0,company, Pašilaičiai, Budiniškių g.
1604,"Vilnius, Pašilaičiai, Budiniškių g., 2 kambarių butas",76 600 ,"45,37 ",2,1,5,2020,Mūrinis,Centrinis kolektorinis,Dalinė apdaila ,230,520,320,340,4.0,company, Pašilaičiai, Budiniškių g.
1605,"Vilnius, Pašilaičiai, Budiniškių g., 2 kambarių butas",89 800 ,"58,79 ",2,1,5,2020,Mūrinis,Centrinis kolektorinis,Dalinė apdaila ,230,520,320,340,4.0,company, Pašilaičiai, Budiniškių g.
1606,"Vilnius, Bajorai, Bajorų kel., 3 kambarių butas",100 000 ,"61,39 ",3,1,6,2021,Mūrinis,Centrinis kolektorinis,Dalinė apdaila ,"1,4k","1,7k",530,30,2.0,company, Bajorai, Bajorų kel.
1607,"Vilnius, Bajorai, Bajorų kel., 2 kambarių butas",69 200 ,"39,49 ",2,1,6,2021,Mūrinis,Centrinis kolektorinis,Dalinė apdaila ,"1,4k","1,7k",530,30,2.0,company, Bajorai, Bajorų kel.
1608,"Vilnius, Bajorai, Bajorų kel., 1 kambario butas",48 500 ,"25,38 ",1,1,6,2021,Mūrinis,Centrinis kolektorinis,Dalinė apdaila ,"1,4k","1,7k",530,30,2.0,company, Bajorai, Bajorų kel.
1609,"Vilnius, Bajorai, Bajorų kel., 2 kambarių butas",69 300 ,"39,49 ",2,1,9,2021,Mūrinis,Centrinis kolektorinis,Dalinė apdaila ,"1,4k","1,7k",530,30,2.0,company, Bajorai, Bajorų kel.
1610,"Vilnius, Bajorai, Bajorų kel., 3 kambarių butas",98 500 ,"59,85 ",3,1,6,2021,Mūrinis,Centrinis kolektorinis,Dalinė apdaila ,"1,4k","1,7k",530,30,2.0,company, Bajorai, Bajorų kel.
1611,"Vilnius, Bajorai, Bajorų kel., 2 kambarių butas",72 300 ,"42,15 ",2,1,9,2021,Mūrinis,Centrinis kolektorinis,Dalinė apdaila ,"1,4k","1,7k",530,30,2.0,company, Bajorai, Bajorų kel.
1612,"Vilnius, Bajorai, Bajorų kel., 2 kambarių butas",71 500 ,"40,35 ",2,3,9,2021,Mūrinis,Centrinis kolektorinis,Dalinė apdaila ,"1,4k","1,7k",530,30,2.0,company, Bajorai, Bajorų kel.
1613,"Vilnius, Bajorai, Bajorų kel., 3 kambarių butas",100 100 ,"59,85 ",3,2,6,2021,Mūrinis,Centrinis kolektorinis,Dalinė apdaila ,"1,4k","1,7k",530,30,2.0,company, Bajorai, Bajorų kel.
1614,"Vilnius, Bajorai, Bajorų kel., 4 kambarių butas",104 100 ,"69,52 ",4,1,6,2021,Mūrinis,Centrinis kolektorinis,Dalinė apdaila ,"1,4k","1,7k",530,30,2.0,company, Bajorai, Bajorų kel.
1615,"Vilnius, Žvėrynas, A. Mickevičiaus g., 4 kambarių butas",400 000 ,"133,3 ",4,1,2,1940,Mūrinis,Centrinis,Įrengtas ,290,120,390,170,2.0,company, Žvėrynas, A. Mickevičiaus g.
1616,"Vilnius, Kalnėnai, Gurių g., 3 kambarių butas",149 900 ,"75,1 ",3,1,2,2008,Mūrinis,Dujinis,Įrengtas ,290,"1,6k","1,1k",170,3.0,company, Kalnėnai, Gurių g.
1617,"Vilnius, Turniškės, Turniškių g., 4 kambarių butas",129 000 ,"73,06 ",4,3,3,2018,Mūrinis,Dujinis,Dalinė apdaila ,"1,5k","2,3k","1,7k",900,0.0,company, Turniškės, Turniškių g.
1618,"Vilnius, Naujamiestis, Naugarduko g., 1 kambario butas",60 000 ,"28,61 ",1,1,2,1940,Mūrinis,"Elektra, kita",Įrengtas ,280,300,330,160,10.0,company, Naujamiestis, Naugarduko g.
1619,"Vilnius, Naujamiestis, Gerosios Vilties g., 2 kambarių butas",83 700 ,"43,4 ",2,5,6,2020,Mūrinis,Centrinis kolektorinis,Dalinė apdaila ,320,330,630,310,2.0,company, Naujamiestis, Gerosios Vilties g.
1620,"Vilnius, Bajorai, Bajorų Sodų 2-oji g., 3 kambarių butas",149 000 ,"76,3 ",3,2,2,2014,Mūrinis,Dujinis,Įrengtas ,"1,6k","1,7k",580,250,2.0,company, Bajorai, Bajorų Sodų 2-oji g.
1621,"Vilnius, Užupis, Baltasis skg., 4 kambarių butas",390 000 ,"108,27 ",4,2,2,2020,Mūrinis,"Geoterminis, kita, centrinis kolektorinis",Dalinė apdaila ,330,160,590,150,4.0,company, Užupis, Baltasis skg.
1622,"Vilnius, Naujoji Vilnia, Darželio g., 1 kambario butas",32 500 ,26 ,1,5,5,1972,Mūrinis,Centrinis,Įrengtas ,100,80,150,200,4.0,company, Naujoji Vilnia, Darželio g.
1623,"Vilnius, Verkiai, Popieriaus g., 3 kambarių butas",66 800 ,"53,44 ",3,1,2,1960,Mūrinis,Dujinis,Įrengtas ,860,"2,6k","1,9k",110,0.0,company, Verkiai, Popieriaus g.
1624,"Vilnius, Naujamiestis, Gerosios Vilties g., 2 kambarių butas",88 700 ,"45,69 ",2,2,6,2020,Mūrinis,Centrinis kolektorinis,Dalinė apdaila ,320,330,630,310,2.0,company, Naujamiestis, Gerosios Vilties g.
1625,"Vilnius, Lazdynėliai, Neužmirštuolių g., 3 kambarių butas",90 000 ,62 ,3,1,4,1995,Mūrinis,Centrinis,Įrengtas ,480,1k,280,170,1.0,company, Lazdynėliai, Neužmirštuolių g.
